firm,time,open,high,low,close,dailyreturn,volume,Liquidity,yearReport,lengthReport,TOTALASSETS,LIABILITIES,Currentliabilities,Cashandcashequivalents,Revenue,PAT,SIZE,LEV,ROA,CASHRATIO,RevenueYoY,vnopen,vnhigh,vnlow,vnclose,vnvolume,vngrowth
FPT,2018-10-11 00:00:00.000000 UTC,16.4,16.54,15.76,15.91,-0.0575,2177930,45166335.38,2018,4,29725900000000.0,14963100000000.0,14432200000000.0,3926320000000.0,6975080000000.0,786460000000.0,13.47,0.50340000000000007,0.0265,0.2721,-0.44909999999999994,972.21,972.21,938.83,945.89,344023630,-0.0484
FPT,2018-10-10 00:00:00.000000 UTC,16.66,16.92,16.66,16.88,0.0132,695690,41591690.0,2018,4,29725900000000.0,14963100000000.0,14432200000000.0,3926320000000.0,6975080000000.0,786460000000.0,13.47,0.50340000000000007,0.0265,0.2721,-0.44909999999999994,998.66,999.62,991.22,993.96,171846560,-0.0022
FPT,2018-10-09 00:00:00.000000 UTC,16.77,16.82,16.66,16.66,-0.0066,399440,47683631.67,2018,4,29725900000000.0,14963100000000.0,14432200000000.0,3926320000000.0,6975080000000.0,786460000000.0,13.47,0.50340000000000007,0.0265,0.2721,-0.44909999999999994,998.7,1001.87,996.19,996.19,178954450,0.0001
FPT,2018-10-08 00:00:00.000000 UTC,16.95,16.95,16.77,16.77,-0.0129,511810,50815091.18,2018,4,29725900000000.0,14963100000000.0,14432200000000.0,3926320000000.0,6975080000000.0,786460000000.0,13.47,0.50340000000000007,0.0265,0.2721,-0.44909999999999994,1003.31,1006.13,996.12,996.12,185949540,-0.012199999999999999
FPT,2018-10-05 00:00:00.000000 UTC,17.12,17.14,16.97,16.99,-0.0059,508450,36609887.27,2018,4,29725900000000.0,14963100000000.0,14432200000000.0,3926320000000.0,6975080000000.0,786460000000.0,13.47,0.50340000000000007,0.0265,0.2721,-0.44909999999999994,1020.21,1020.77,1008.39,1008.39,206650560,-0.0149
FPT,2018-10-04 00:00:00.000000 UTC,16.95,17.14,16.92,17.09,0.0083,471280,37196276.47,2018,4,29725900000000.0,14963100000000.0,14432200000000.0,3926320000000.0,6975080000000.0,786460000000.0,13.47,0.50340000000000007,0.0265,0.2721,-0.44909999999999994,1024.68,1024.68,1020.4,1023.62,183870790,0.0032
FPT,2018-10-03 00:00:00.000000 UTC,16.88,17.03,16.86,16.95,0.0041,373060,51523788.57,2018,4,29725900000000.0,14963100000000.0,14432200000000.0,3926320000000.0,6975080000000.0,786460000000.0,13.47,0.50340000000000007,0.0265,0.2721,-0.44909999999999994,1021.08,1024.59,1016.47,1020.4,160155660,0.0016
FPT,2018-10-02 00:00:00.000000 UTC,17.09,17.14,16.86,16.88,-0.0152,854660,46887823.16,2018,4,29725900000000.0,14963100000000.0,14432200000000.0,3926320000000.0,6975080000000.0,786460000000.0,13.47,0.50340000000000007,0.0265,0.2721,-0.44909999999999994,1014.26,1021.51,1013.11,1018.79,203932870,0.0058
FPT,2018-10-01 00:00:00.000000 UTC,17.25,17.31,17.12,17.14,-0.0064,519760,96563775.0,2018,4,29725900000000.0,14963100000000.0,14432200000000.0,3926320000000.0,6975080000000.0,786460000000.0,13.47,0.50340000000000007,0.0265,0.2721,-0.44909999999999994,1019.49,1023.87,1012.88,1012.88,225044930,-0.0042
FPT,2018-09-28 00:00:00.000000 UTC,17.33,17.33,17.23,17.25,0.0017,559790,76050610.59,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,1019.34,1020.84,1015.4,1017.13,224567020,0.0017000000000000001
FPT,2018-09-27 00:00:00.000000 UTC,17.16,17.33,17.16,17.22,0.0035,750790,50447458.29,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,1012.57,1017.78,1010.49,1015.37,180962780,0.0056999999999999993
FPT,2018-09-26 00:00:00.000000 UTC,17.14,17.44,17.09,17.16,0.0035,1028940,116051481.8,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,1008.93,1014.86,1007.44,1009.61,219897580,-0.0011
FPT,2018-09-25 00:00:00.000000 UTC,17.14,17.18,17.07,17.1,-0.0047,746530,65494785.38,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,1011.94,1014.53,1008.67,1010.74,198241540,-0.0005
FPT,2018-09-24 00:00:00.000000 UTC,17.1,17.33,17.07,17.18,0.0047,991190,70925990.63,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,1007.52,1011.29,1007.45,1011.29,169398920,0.0083
FPT,2018-09-21 00:00:00.000000 UTC,17.16,17.16,16.84,17.1,0.0,1327270,44788479.07,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,1006.25,1009.1,1000.39,1002.97,282363809,-0.0018
FPT,2018-09-20 00:00:00.000000 UTC,16.79,17.22,16.79,17.1,0.0094,1126260,71574676.25,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,996.48,1004.74,996.48,1004.74,179431950,0.0092
FPT,2018-09-19 00:00:00.000000 UTC,16.77,17.01,16.69,16.94,0.015,1352060,32552013.17,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,998.65,1001.83,994.5,995.54,238611650,0.0021
FPT,2018-09-18 00:00:00.000000 UTC,16.28,16.69,16.28,16.69,0.0158,799660,61865522.0,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,983.43,993.49,981.89,993.49,177174157,0.006
FPT,2018-09-17 00:00:00.000000 UTC,16.58,16.58,16.43,16.43,-0.0102,564810,112258917.1,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,990.65,993.83,987.02,987.61,154938288,-0.0038
FPT,2018-09-14 00:00:00.000000 UTC,16.25,16.66,16.25,16.6,0.0266,2772660,40186803.46,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,990.0,995.55,989.56,991.34,174829950,0.0034000000000000002
FPT,2018-09-13 00:00:00.000000 UTC,16.28,16.36,16.1,16.17,0.0081,646170,31912916.67,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,987.48,992.96,984.92,987.95,166912802,0.001
FPT,2018-09-12 00:00:00.000000 UTC,16.21,16.28,16.04,16.04,-0.0025,477500,37672760.0,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,990.0,994.83,987.01,987.01,170858030,0.002
FPT,2018-09-11 00:00:00.000000 UTC,15.86,16.1,15.86,16.08,0.0139,562280,24271086.67,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,968.41,985.06,967.92,985.06,184132846,0.0152
FPT,2018-09-10 00:00:00.000000 UTC,16.1,16.1,15.86,15.86,-0.01,367280,33960397.5,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,969.74,974.59,968.19,970.34,176443998,0.0015
FPT,2018-09-07 00:00:00.000000 UTC,15.84,16.02,15.78,16.02,0.0152,508770,54381937.71,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,955.5,969.34,955.5,968.9,167454932,0.011200000000000002
FPT,2018-09-06 00:00:00.000000 UTC,16.06,16.13,15.78,15.78,-0.0217,1206190,30233355.11,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,968.37,970.84,957.99,958.19,155339805,-0.0106
FPT,2018-09-05 00:00:00.000000 UTC,16.41,16.47,16.02,16.13,-0.0183,843460,40089200.0,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,975.05,978.78,964.8,968.44,178350066,-0.0077
FPT,2018-09-04 00:00:00.000000 UTC,16.43,16.66,16.4,16.43,-0.0024,634400,56397672.0,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,990.79,992.18,975.94,975.94,183720902,-0.0137
FPT,2018-08-31 00:00:00.000000 UTC,16.45,16.73,16.43,16.47,0.0012,1027280,115546627.8,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,998.55,1003.06,989.54,989.54,174103014,-0.0085
FPT,2018-08-30 00:00:00.000000 UTC,16.47,16.47,16.38,16.45,-0.0012,632170,79814649.37,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,987.62,998.07,983.43,998.07,186694516,0.01
FPT,2018-08-29 00:00:00.000000 UTC,16.45,16.54,16.38,16.47,0.0,775370,99887256.0,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,995.05,995.05,987.47,988.17,153550135,-0.0070999999999999995
FPT,2018-08-28 00:00:00.000000 UTC,16.51,16.56,16.41,16.47,-0.0042,909720,121514869.1,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,993.95,995.29,989.81,995.19,169516208,0.0033
FPT,2018-08-27 00:00:00.000000 UTC,16.51,16.58,16.47,16.54,-0.0012,808140,47402247.27,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,990.19,994.54,990.03,991.92,186556153,0.0049
FPT,2018-08-24 00:00:00.000000 UTC,16.54,16.58,16.36,16.56,0.0012,629740,110804768.0,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,985.49,989.21,982.88,987.05,176073439,-0.0003
FPT,2018-08-23 00:00:00.000000 UTC,16.43,16.58,16.43,16.54,0.0079,1004880,82242639.13,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,984.12,989.45,982.48,987.36,144608276,0.0053
FPT,2018-08-22 00:00:00.000000 UTC,16.3,16.51,16.28,16.41,0.008,1152700,78195010.67,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,984.0,986.36,980.32,982.15,194167661,0.003
FPT,2018-08-21 00:00:00.000000 UTC,16.25,16.32,16.17,16.28,0.0,720470,36166966.51,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,968.46,979.21,968.45,979.21,191941407,0.0098999999999999991
FPT,2018-08-20 00:00:00.000000 UTC,16.21,16.51,16.08,16.28,0.0043,955270,79177318.42,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,970.81,973.57,966.46,969.62,173800308,0.0008
FPT,2018-08-17 00:00:00.000000 UTC,16.1,16.21,16.02,16.21,0.0119,928050,110424258.0,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,971.4,975.52,968.88,968.88,136124710,0.0048
FPT,2018-08-16 00:00:00.000000 UTC,15.99,16.02,15.82,16.02,0.0044,1378580,71476691.89,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,952.83,964.28,947.09,964.28,165539624,0.003
FPT,2018-08-15 00:00:00.000000 UTC,16.13,16.28,15.91,15.95,-0.0112,1658080,95663445.56,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,980.45,982.0,961.37,961.37,174032212,-0.0173
FPT,2018-08-14 00:00:00.000000 UTC,15.93,16.15,15.88,16.13,0.0196,1601310,74696287.27,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,979.66,981.42,974.47,978.27,169008276,0.0002
FPT,2018-08-13 00:00:00.000000 UTC,15.69,15.91,15.69,15.82,0.0083,1038760,46330245.56,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,966.46,978.04,963.41,978.04,198289764,0.0098999999999999991
FPT,2018-08-10 00:00:00.000000 UTC,15.59,15.82,15.55,15.69,0.0064,797270,80075436.67,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,962.03,968.47,955.04,968.47,173773801,0.0052
FPT,2018-08-09 00:00:00.000000 UTC,15.66,15.73,15.49,15.59,0.0071,1232720,47308118.4,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,968.57,972.52,963.5,963.5,163508317,-0.0029
FPT,2018-08-08 00:00:00.000000 UTC,15.28,15.51,15.26,15.48,0.0131,764020,49339884.0,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,958.31,966.27,958.31,966.27,149714118,0.0098999999999999991
FPT,2018-08-07 00:00:00.000000 UTC,15.4,15.4,15.2,15.28,-0.0065,645810,31667420.0,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,957.7,962.02,953.71,956.79,162135792,-0.0036
FPT,2018-08-06 00:00:00.000000 UTC,15.44,15.55,15.38,15.38,-0.0084,350030,44658873.6,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,960.12,962.99,955.42,960.23,153665970,0.0007000000000000001
FPT,2018-08-03 00:00:00.000000 UTC,15.66,15.69,15.44,15.51,-0.0026,719840,28250851.25,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,957.92,966.1,955.13,959.6,166126830,0.0063
FPT,2018-08-02 00:00:00.000000 UTC,15.29,15.55,15.15,15.55,0.017,726710,88516358.33,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,952.75,953.55,942.39,953.55,204154330,0.0008
FPT,2018-08-01 00:00:00.000000 UTC,15.55,15.68,15.26,15.29,-0.0192,2431450,99227855.6,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,957.35,960.05,949.89,952.77,180793930,-0.0038
FPT,2018-07-31 00:00:00.000000 UTC,15.77,15.84,15.59,15.59,-0.0114,1591210,171637812.7,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,948.56,959.07,947.32,956.39,229774470,0.0069999999999999993
FPT,2018-07-30 00:00:00.000000 UTC,15.8,15.84,15.73,15.77,0.0,1197220,40744633.6,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,940.76,949.73,937.69,949.73,192188002,0.0152
FPT,2018-07-27 00:00:00.000000 UTC,15.62,15.99,15.49,15.77,0.0181,1291840,33685586.67,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,931.9,937.23,928.82,935.52,176933885,0.0058
FPT,2018-07-26 00:00:00.000000 UTC,15.55,15.66,15.33,15.49,0.0032,717640,35299833.1,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,928.96,930.32,920.99,930.16,175235210,0.0028000000000000004
FPT,2018-07-25 00:00:00.000000 UTC,15.4,15.95,15.37,15.44,0.0046,1326030,47220684.74,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,936.57,938.33,927.58,927.58,201884580,-0.0069999999999999993
FPT,2018-07-24 00:00:00.000000 UTC,15.29,15.46,15.08,15.37,0.0052,1167460,54831912.9,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,933.22,939.07,926.3,934.08,169638570,-0.0028000000000000004
FPT,2018-07-23 00:00:00.000000 UTC,15.37,15.55,15.24,15.29,0.0092,1111700,33941980.26,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,931.52,949.14,930.25,936.74,190030610,0.0036
FPT,2018-07-20 00:00:00.000000 UTC,15.4,15.4,15.02,15.15,-0.0213,851350,46635048.0,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,938.83,941.94,930.26,933.39,178891900,-0.011200000000000002
FPT,2018-07-19 00:00:00.000000 UTC,15.37,15.62,15.37,15.48,-0.009,753150,47557693.33,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,943.91,947.07,939.58,943.97,166842920,0.0017000000000000001
FPT,2018-07-18 00:00:00.000000 UTC,15.29,15.62,15.26,15.62,0.0236,1096080,40406611.43,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,926.14,942.39,926.14,942.39,184648680,0.0229
FPT,2018-07-17 00:00:00.000000 UTC,14.82,15.26,14.77,15.26,0.0248,1297460,30991853.87,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,905.32,921.27,902.02,921.27,136304660,0.011200000000000002
FPT,2018-07-16 00:00:00.000000 UTC,14.97,15.11,14.8,14.89,0.0074,645230,28501752.0,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,914.22,917.63,905.27,911.11,110882460,0.0015
FPT,2018-07-13 00:00:00.000000 UTC,14.38,14.86,14.31,14.78,0.046,1060620,23027862.86,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,904.8,912.53,899.94,909.72,121978590,0.0125
FPT,2018-07-12 00:00:00.000000 UTC,14.06,14.44,14.02,14.13,-0.0098,684480,22433839.02,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,891.21,905.72,884.75,898.51,90464330,0.006
FPT,2018-07-11 00:00:00.000000 UTC,14.38,14.57,14.06,14.27,-0.0299,801770,14657044.0,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,898.08,900.16,885.09,893.16,138119530,-0.0197
FPT,2018-07-10 00:00:00.000000 UTC,14.67,14.82,14.57,14.71,0.0062,249100,14977035.79,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,919.44,921.96,911.12,911.12,93102100,-0.0044
FPT,2018-07-09 00:00:00.000000 UTC,14.93,15.06,14.49,14.62,-0.0162,583920,13304944.71,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,922.72,929.5,915.12,915.12,106167080,-0.0026
FPT,2018-07-06 00:00:00.000000 UTC,14.2,15.18,14.16,14.86,0.0334,913260,17633846.9,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,891.16,921.75,884.99,917.51,141624520,0.020099999999999996
FPT,2018-07-05 00:00:00.000000 UTC,14.57,14.6,14.02,14.38,-0.013,711240,25966389.09,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,914.48,921.85,892.67,899.4,127434590,-0.017
FPT,2018-07-04 00:00:00.000000 UTC,14.22,14.57,14.02,14.57,0.0261,980200,31974376.67,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,904.34,914.99,890.83,914.99,125177438,0.0098999999999999991
FPT,2018-07-03 00:00:00.000000 UTC,14.64,14.8,14.2,14.2,-0.0301,1351030,20772462.61,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,945.87,946.16,906.01,906.01,161389340,-0.0434
FPT,2018-07-02 00:00:00.000000 UTC,15.11,15.26,14.57,14.64,-0.0311,979030,20873228.73,2018,3,28080900000000.0,13916100000000.0,13360100000000.0,3982150000000.0,6047730000000.0,724918000000.0,13.45,0.49560000000000004,0.0258,0.2981,-0.4489,955.18,956.78,932.66,947.15,142222740,-0.014199999999999999
FPT,2018-06-29 00:00:00.000000 UTC,15.48,15.66,15.11,15.11,-0.0239,759780,27989030.77,2018,2,26286100000000.0,12400600000000.0,11901700000000.0,4060090000000.0,5479350000000.0,594282000000.0,13.42,0.4718,0.0226,0.3411,-0.4569,955.64,962.93,950.48,960.78,110043130,0.0036
FPT,2018-06-28 00:00:00.000000 UTC,16.13,16.13,15.48,15.48,-0.0403,1175250,17271869.58,2018,2,26286100000000.0,12400600000000.0,11901700000000.0,4060090000000.0,5479350000000.0,594282000000.0,13.42,0.4718,0.0226,0.3411,-0.4569,964.76,976.12,954.46,957.35,130318210,-0.011899999999999999
FPT,2018-06-27 00:00:00.000000 UTC,16.35,16.35,16.11,16.13,-0.0043,256990,21676500.0,2018,2,26286100000000.0,12400600000000.0,11901700000000.0,4060090000000.0,5479350000000.0,594282000000.0,13.42,0.4718,0.0226,0.3411,-0.4569,981.44,984.46,968.91,968.91,126510710,-0.0144
FPT,2018-06-26 00:00:00.000000 UTC,16.2,16.31,16.13,16.2,-0.0134,240850,46663815.56,2018,2,26286100000000.0,12400600000000.0,11901700000000.0,4060090000000.0,5479350000000.0,594282000000.0,13.42,0.4718,0.0226,0.3411,-0.4569,977.78,983.78,970.75,983.02,114881010,-0.0076
FPT,2018-06-25 00:00:00.000000 UTC,16.53,16.53,16.35,16.42,0.0018,511540,15376688.25,2018,2,26286100000000.0,12400600000000.0,11901700000000.0,4060090000000.0,5479350000000.0,594282000000.0,13.42,0.4718,0.0226,0.3411,-0.4569,997.34,997.34,988.98,990.52,118181310,0.0075
FPT,2018-06-22 00:00:00.000000 UTC,16.13,16.39,15.99,16.39,0.0136,375270,12033576.38,2018,2,26286100000000.0,12400600000000.0,11901700000000.0,4060090000000.0,5479350000000.0,594282000000.0,13.42,0.4718,0.0226,0.3411,-0.4569,963.89,983.57,959.91,983.17,102746580,0.014199999999999999
FPT,2018-06-21 00:00:00.000000 UTC,16.53,16.53,16.06,16.17,-0.0218,349770,21085797.65,2018,2,26286100000000.0,12400600000000.0,11901700000000.0,4060090000000.0,5479350000000.0,594282000000.0,13.42,0.4718,0.0226,0.3411,-0.4569,979.57,979.57,966.28,969.4,94237830,-0.0118
FPT,2018-06-20 00:00:00.000000 UTC,16.35,16.53,16.02,16.53,0.0204,650560,37530372.41,2018,2,26286100000000.0,12400600000000.0,11901700000000.0,4060090000000.0,5479350000000.0,594282000000.0,13.42,0.4718,0.0226,0.3411,-0.4569,957.37,980.95,955.61,980.95,119730870,0.0195
FPT,2018-06-19 00:00:00.000000 UTC,16.42,16.42,15.55,16.2,-0.02,2015520,20847636.0,2018,2,26286100000000.0,12400600000000.0,11901700000000.0,4060090000000.0,5479350000000.0,594282000000.0,13.42,0.4718,0.0226,0.3411,-0.4569,972.38,972.62,941.57,962.16,203659510,-0.0255
FPT,2018-06-18 00:00:00.000000 UTC,17.08,17.08,16.53,16.53,-0.0236,693660,44027958.82,2018,2,26286100000000.0,12400600000000.0,11901700000000.0,4060090000000.0,5479350000000.0,594282000000.0,13.42,0.4718,0.0226,0.3411,-0.4569,1015.56,1018.98,986.88,987.34,145591940,-0.0287
FPT,2018-06-15 00:00:00.000000 UTC,16.86,17.01,16.84,16.93,-0.0024,442100,32551288.33,2018,2,26286100000000.0,12400600000000.0,11901700000000.0,4060090000000.0,5479350000000.0,594282000000.0,13.42,0.4718,0.0226,0.3411,-0.4569,1012.71,1018.95,1006.75,1016.51,144865820,0.0008
FPT,2018-06-14 00:00:00.000000 UTC,17.11,17.21,16.97,16.97,-0.0041,460360,23345832.73,2018,2,26286100000000.0,12400600000000.0,11901700000000.0,4060090000000.0,5479350000000.0,594282000000.0,13.42,0.4718,0.0226,0.3411,-0.4569,1032.62,1033.46,1015.72,1015.72,135233070,-0.0144
